"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"To anyone that’s working out secretly in their room:
I feel you. I was like that too as I was embarrassed to exercise in front of my family as I was afraid of them judging me, but when they finally discovered what I was doing, they didn’t judge me at all, in fact they encouraged me, my dad especially, he told me how proud he was of me. Now I do Chloe’s workouts in the living room in front of everyone and I don’t even care, they’re not even watching me, they have better things to do! It’s much less stressful if you don’t try to hide, and there’s so much more space so I can actually complete the exercises properly. 
So basically the point is, don’t be scared or ashamed to exercise in front of your family, they shouldn’t judge you for trying to better yourself!! <3","Emma Holwill","https://yt3.ggpht.com/ytc/AAUvwnhG0vCUgRoUv7wmHmT0I_G-CnAUwX6qmirknpET-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCr4ZnuSR9RhQba-hWHkfHUQ","UCr4ZnuSR9RhQba-hWHkfHUQ","486","45533","2020-05-08T12:51:27Z","2020-05-08T12:51:27Z","Ugwz_n76PSMahmvDlrp4AaABAg",NA,"-p0PA9Zt8zk"
"Space","Eunice Dsouza","https://yt3.ggpht.com/ytc/AAUvwnicHOQbcQ46BXPREjkmtmmbz0dBs47ycZDdEQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCH9jezECIWHU-4rGRi3NMAg","UCH9jezECIWHU-4rGRi3NMAg","0","0","2021-03-03T17:15:48Z","2021-03-03T17:15:48Z","UgyiIwPe-rfqpOXrne94AaABAg",NA,"-p0PA9Zt8zk"
"Thank you for this video! I really enjoyed it!","G. Thompson","https://yt3.ggpht.com/ytc/AAUvwngpE-wMnlooo2wXEsZli7cNvSnKKj_GUmVjSCpywA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeNX0eglKBoRjcyNOzPhyWw","UCeNX0eglKBoRjcyNOzPhyWw","0","0","2021-03-03T17:10:55Z","2021-03-03T17:10:55Z","Ugx8B3rPMKrmcJO7YZp4AaABAg",NA,"-p0PA9Zt8zk"
"i haven’t worked out since NOVEMBER. i’m gonna start the 2 week shred today i am scared.  plus i have school starting next week (2 days a week) 😭🤚","joon lover","https://yt3.ggpht.com/ytc/AAUvwnh2KguD4bpc-w1ULqWWpryOk2n-vzTRL2LXFDbc8w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTcvGFRv9L9unIsrgNbDX3g","UCTcvGFRv9L9unIsrgNbDX3g","0","0","2021-03-03T15:42:25Z","2021-03-03T15:42:25Z","Ugz9VAYoi_RIHeMJxt54AaABAg",NA,"-p0PA9Zt8zk"
"Meu medo é o fato desse ter sido só o aquecimento","Maria Clara Vieira","https://yt3.ggpht.com/ytc/AAUvwnhtTN2-fk6PnrmFLLEF3V4LIb5ZPZRm0n1B5n4ikA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRbhR1vvpLCaGYqKAz4pxGA","UCRbhR1vvpLCaGYqKAz4pxGA","0","0","2021-03-03T11:44:35Z","2021-03-03T11:44:35Z","UgxNJLtGH4a1PMT7O814AaABAg",NA,"-p0PA9Zt8zk"
"She looks like a mochi tday so cutee","Tanvi khatana","https://yt3.ggpht.com/ytc/AAUvwngITc2x7-v8ULycN7rbCjfRYO4mt_nBl4EuQWMQZw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTwz6MSFH5O_VF9oxVECv_A","UCTwz6MSFH5O_VF9oxVECv_A","0","1","2021-03-02T23:52:09Z","2021-03-02T23:52:09Z","UgyVa09gYGXTVshc4LZ4AaABAg",NA,"-p0PA9Zt8zk"
"I FINISHED","Beyza Nur","https://yt3.ggpht.com/ytc/AAUvwnglKXTUH2DGkOQP9l88Fm-8NmLVutVXuhXTKsGQsH0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCij2FalYQaF8SBzvH88hBIg","UCij2FalYQaF8SBzvH88hBIg","0","0","2021-03-02T18:11:16Z","2021-03-02T18:11:16Z","UgxcO3dWCtzLVBQlu9J4AaABAg",NA,"-p0PA9Zt8zk"
"Hey people i know you are gonna do your workout after that wish you luck!","Serra Yazıcıoğlu","https://yt3.ggpht.com/ytc/AAUvwnizL4Q54DF1R1ava0F_ZfmirLLLqykKEIZIp0zF=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd68VuwVwnsDdh4-AnUxceg","UCd68VuwVwnsDdh4-AnUxceg","0","0","2021-03-02T14:50:20Z","2021-03-02T14:50:20Z","UgxCnycg5CYMiwR9Fnt4AaABAg",NA,"-p0PA9Zt8zk"
"I look this up because my joints hurt, pop, and cause extended amounts of pain doing her other workouts - specifically my shoulders. Getting the muscles engaged better should help with taking stress off the joints. I want to be stronger but the joint pain (which sometimes burns for days after a workout) is really scaring me and holding me back.","thecupcakefox-blog","https://yt3.ggpht.com/ytc/AAUvwnjA20iMGLPe6T2m8y-COUnZqgoh10XJQb9NedI5Xg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIjafnRlt_1JGHMrZ0NsWaw","UCIjafnRlt_1JGHMrZ0NsWaw","0","0","2021-03-02T10:30:17Z","2021-03-02T10:30:17Z","Ugzn7UqvAEMavAuaMEB4AaABAg",NA,"-p0PA9Zt8zk"
"Starting this workout today let’s gooooo","Chedeville","https://yt3.ggpht.com/ytc/AAUvwnjeIJbSn7IyHhoSf2oyjUyXDIgu4znf1QWRWg2Zzw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcxTRqCwNrzaITIVVF1TpuQ","UCcxTRqCwNrzaITIVVF1TpuQ","1","0","2021-03-02T10:21:35Z","2021-03-02T10:21:35Z","UgxALccIf2P-pjYk7EN4AaABAg",NA,"-p0PA9Zt8zk"
"* and there's me dying just for a warmup *","Ms.Potato","https://yt3.ggpht.com/ytc/AAUvwnios7cfcH6-DltaAP8fy-77uA8IpvLXY0XeQiOX=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCS6JXDEm-wvHAB6IHjau_Hw","UCS6JXDEm-wvHAB6IHjau_Hw","0","0","2021-03-02T03:12:20Z","2021-03-02T03:12:20Z","UgyRnJFig95dxvqR0-l4AaABAg",NA,"-p0PA9Zt8zk"
"Current weight- 38 kg
Day 1- done","pixeldreams","https://yt3.ggpht.com/ytc/AAUvwnjr4e9svemp3oQNOZ93G5qz-9W4Fn-4n49McztCqg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-86WqVi25wcNAlrqiSoaQw","UC-86WqVi25wcNAlrqiSoaQw","0","1","2021-03-02T02:59:02Z","2021-03-02T02:59:02Z","UgxHHkxf7sah810VYHJ4AaABAg",NA,"-p0PA9Zt8zk"
"✅","miih Lemos","https://yt3.ggpht.com/ytc/AAUvwnhjdbIBqq1V0UNrp7O6UbJjRUlpQoj_B_dnuw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjTFdFrY2GHYdfgiMhEuPww","UCjTFdFrY2GHYdfgiMhEuPww","0","0","2021-03-01T20:16:15Z","2021-03-01T20:16:15Z","UgyAkZvQAPdKnlFGGpR4AaABAg",NA,"-p0PA9Zt8zk"
"I finished","Beyza Nur","https://yt3.ggpht.com/ytc/AAUvwnglKXTUH2DGkOQP9l88Fm-8NmLVutVXuhXTKsGQsH0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCij2FalYQaF8SBzvH88hBIg","UCij2FalYQaF8SBzvH88hBIg","0","0","2021-03-01T18:16:32Z","2021-03-01T18:16:32Z","UgxAW1u__G4Fmc1W8m14AaABAg",NA,"-p0PA9Zt8zk"
"I gues i am dying","Rukiye Özkan","https://yt3.ggpht.com/ytc/AAUvwniahVyWc_tOneBnmQrJA9Mz9LGg6NgpT3eRZAeWgA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpBucNR4OUUSdnOAVjk9PSw","UCpBucNR4OUUSdnOAVjk9PSw","0","0","2021-03-01T14:10:53Z","2021-03-01T14:10:53Z","UgzS0BYrVfHcuz1zGsx4AaABAg",NA,"-p0PA9Zt8zk"
"It's just a warm-up, right?🥵","Rukiye Özkan","https://yt3.ggpht.com/ytc/AAUvwniahVyWc_tOneBnmQrJA9Mz9LGg6NgpT3eRZAeWgA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpBucNR4OUUSdnOAVjk9PSw","UCpBucNR4OUUSdnOAVjk9PSw","0","0","2021-03-01T14:10:12Z","2021-03-01T14:10:12Z","Ugz8cA2rdHADBpZyd1Z4AaABAg",NA,"-p0PA9Zt8zk"
"I got a burst of motivation this morning and I surprisingly found this quite easy to say I haven’t exercised since before Christmas 😂","Morgan Chorley","https://yt3.ggpht.com/ytc/AAUvwniLOIWO3iv_DCuCz1c9eKR2E1c_93NgqHePk5Ui=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeY1vUOyoOGe47fUB3ESeOw","UCeY1vUOyoOGe47fUB3ESeOw","0","1","2021-03-01T11:23:36Z","2021-03-01T11:23:36Z","Ugz7IQ12nGT4GyONfDB4AaABAg",NA,"-p0PA9Zt8zk"
"I'm starting my 4 weeks program today, and I won't update my progress untill I finished it, see y'all in April 😌","papi juho","https://yt3.ggpht.com/ytc/AAUvwni1NqJK_q0BxEAduJbIWBzEEl_aD6johrvA1kjpLg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMJ5HmTp_vq-hqaCnkwasCw","UCMJ5HmTp_vq-hqaCnkwasCw","0","0","2021-03-01T10:13:42Z","2021-03-01T10:13:42Z","UgzukBcqughqVx6RA-B4AaABAg",NA,"-p0PA9Zt8zk"
"does it really works?","lala la lainha","https://yt3.ggpht.com/ytc/AAUvwnhlg1Q67RkOum6kwf4CTV-RQ3olEpvdNLe7Mpfbrvc=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCf-WByTA2crUtOLYghpl_Jg","UCf-WByTA2crUtOLYghpl_Jg","0","0","2021-03-01T07:45:48Z","2021-03-01T07:45:48Z","UgxUebxWrdnMiNIeFxx4AaABAg",NA,"-p0PA9Zt8zk"
"This work is very effect","Hà Nguyễn Thanh","https://yt3.ggpht.com/ytc/AAUvwnivTn7D_UMpKBmzP_SiuwAHuJDYm8zF-Ps-cIIp=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCtxMX48-wHqT9cVtsd5CIjQ","UCtxMX48-wHqT9cVtsd5CIjQ","0","1","2021-03-01T01:10:14Z","2021-03-01T01:10:14Z","UgzzoSA4hPRAUsyjGVV4AaABAg",NA,"-p0PA9Zt8zk"
"danngggg that was tough! im shaking after doing this but really thank you for sharing! this will be a great move to start for myself.","no name","https://yt3.ggpht.com/ytc/AAUvwng190OabjGfwgy7opz7s1n_U4hdh9ieVZ-12E0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCInX98MKJ-bMA8IvAcK2keg","UCInX98MKJ-bMA8IvAcK2keg","0","1","2021-03-01T00:16:02Z","2021-03-01T00:16:02Z","UgzttjAXD3R3hujqOY54AaABAg",NA,"-p0PA9Zt8zk"
"Holy shit, my breathing is probably heavier than i am after finishing this","Venn","https://yt3.ggpht.com/ytc/AAUvwngvkLbm40yYUMKM4zLIP9M8zDiWImSH4q_QbWKM7A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2tNJDE8yu_ONqMsGWwdkUA","UC2tNJDE8yu_ONqMsGWwdkUA","0","2","2021-02-28T22:42:14Z","2021-02-28T22:42:14Z","UgxUcw2J-NsKFxo8nSR4AaABAg",NA,"-p0PA9Zt8zk"
"эта разминка показалась мне целой тренировкой","Al'binaFarz","https://yt3.ggpht.com/ytc/AAUvwnii1m5Q-h0dbVui-FdEl7DcVdPhlpLT3s3deSGCJQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbRNlMx67USkHPWoplXu78w","UCbRNlMx67USkHPWoplXu78w","0","1","2021-02-28T17:04:40Z","2021-02-28T17:04:40Z","Ugw-TkDHx3BTapuUM7F4AaABAg",NA,"-p0PA9Zt8zk"
"how much calories  can I possibly burn in doing this? Thank you!","Razelle M","https://yt3.ggpht.com/ytc/AAUvwnjQtYD5l5FgP9_a-5StXIqtYIooQxiX9MFUgXs0Q40=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwl6oMZutwPS1UrZ0-fQUMg","UCwl6oMZutwPS1UrZ0-fQUMg","1","1","2021-02-28T14:45:43Z","2021-02-28T14:45:43Z","UgwGnFBGj-QFn2yIE_B4AaABAg",NA,"-p0PA9Zt8zk"
"I love how I feel like I just ran a whole marathon from just a warmup","Premiumx","https://yt3.ggpht.com/ytc/AAUvwnjGtjTp9qAiTVTmpEojSYJHpQMcyc_bkXK7GY2H=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCc1e2pLas8wYsQs8T90ZbVw","UCc1e2pLas8wYsQs8T90ZbVw","0","2","2021-02-28T08:04:52Z","2021-02-28T08:04:52Z","UgwhJqgBUmuganR6UTF4AaABAg",NA,"-p0PA9Zt8zk"
"Çok iyi 👍","Kübra boz","https://yt3.ggpht.com/ytc/AAUvwnjCwb3IdVjefMK3vzP06QVHfQ-YH-CxHq-2vIu60w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnSednrUPEfap4NV8hJlPIQ","UCnSednrUPEfap4NV8hJlPIQ","0","0","2021-02-27T20:07:31Z","2021-02-27T20:07:31Z","Ugw0d-HGwAilrMnhx9t4AaABAg",NA,"-p0PA9Zt8zk"
"Great","Setayesh Lord","https://yt3.ggpht.com/ytc/AAUvwnjrq6AKUx-Ui1Gx9hNO3-3CI8xAcywuYnQZVw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaboAeBpUOhiX1hn2rAxqTA","UCaboAeBpUOhiX1hn2rAxqTA","0","0","2021-02-27T12:40:13Z","2021-02-27T12:40:13Z","UgyQ6AfcZKg-OEdJsdd4AaABAg",NA,"-p0PA9Zt8zk"
"I'm a beginner..like I've never worked out before. Could i just start with this as my workout and later continue with the actual workout?!","Mohsina Mistry","https://yt3.ggpht.com/ytc/AAUvwnhUYESTevd5Vl3TY6HGQ2ibPfPh74xyrKuv9g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwDgCDjobjgy90cujiD1l2g","UCwDgCDjobjgy90cujiD1l2g","0","0","2021-02-27T11:33:54Z","2021-02-27T11:33:54Z","UgybehX5A81Iy-mNcsJ4AaABAg",NA,"-p0PA9Zt8zk"
"Day 5 ✅","02 Angel Wien","https://yt3.ggpht.com/ytc/AAUvwniQongjCxEbPtvdjOpA6DO5kjewcetKI7Aky1oylg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoSfxOLZjqh0ieGvbqi2YgQ","UCoSfxOLZjqh0ieGvbqi2YgQ","0","0","2021-02-27T10:07:27Z","2021-02-27T10:07:27Z","UgyRrYc6kgXOq4s5r3x4AaABAg",NA,"-p0PA9Zt8zk"
"Ok so I went into a chloe workout without doing a warmup and cooldown and sis I regretted that so much. 😭","LovelyLena","https://yt3.ggpht.com/ytc/AAUvwniDRqLc-U7J-wfmX90afEOVoxrvCW6t4SZA7-eYag=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuwgOfq8qaWmUETmgsqVVDw","UCuwgOfq8qaWmUETmgsqVVDw","0","0","2021-02-26T22:15:20Z","2021-02-26T22:15:20Z","Ugy6WgtRSgz5JjFcOUF4AaABAg",NA,"-p0PA9Zt8zk"
"Do the arm circles make anyone else feel super sick?","Samantha Taylor","https://yt3.ggpht.com/ytc/AAUvwniC11APUnIbUoBhNXV2h5N3aZML2BQBeGfEq3ZT-A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbFwZK4SklznzcQLnOdcpHw","UCbFwZK4SklznzcQLnOdcpHw","0","0","2021-02-26T17:50:19Z","2021-02-26T17:50:19Z","UgwtVNr41HMGVc0ikMd4AaABAg",NA,"-p0PA9Zt8zk"
"After this 6-min video my heart is just like jumping out of my chest","Gunel Huseynli","https://yt3.ggpht.com/ytc/AAUvwngDbCjZD0hWPmjqsyCzC_zt98QqH_XRjeIoLUX50bE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClvsingZIIGLt3Wi_tHLhmQ","UClvsingZIIGLt3Wi_tHLhmQ","0","0","2021-02-26T13:42:35Z","2021-02-26T13:42:35Z","Ugx6QS3IfDA0G6TtzMh4AaABAg",NA,"-p0PA9Zt8zk"
"Man I’m so tired only after this wam up
No energy for the real time workout","Moon 222","https://yt3.ggpht.com/ytc/AAUvwngRDtEEi_rAH03XqusOW-dUEVtv3HiJ06qfPA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCG96NGC37mXecWtTab28hYw","UCG96NGC37mXecWtTab28hYw","0","0","2021-02-26T11:35:16Z","2021-02-26T11:35:16Z","UgyLHRLYvxik5n2E_xp4AaABAg",NA,"-p0PA9Zt8zk"
"Day 5 ✨ keep going and stay dazzling ❤️","Constantia","https://yt3.ggpht.com/ytc/AAUvwngBjf8-S2LKSMqGQpMV9FncUP-AwBO1tujWyJXBMg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnwMd-nCISvSXOVRaceziLw","UCnwMd-nCISvSXOVRaceziLw","0","0","2021-02-26T09:06:09Z","2021-02-26T09:06:09Z","UgzTV4IDctHZstO9tR54AaABAg",NA,"-p0PA9Zt8zk"
"So good! ☺️","Isa S.","https://yt3.ggpht.com/ytc/AAUvwnhKG7S6L4NiUGfnMvgrgYCYnI9Wr1enyv1Rbl7FVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJ_6Tr-7Jmb2YYpUi_Y4n-g","UCJ_6Tr-7Jmb2YYpUi_Y4n-g","0","0","2021-02-26T05:08:53Z","2021-02-26T05:08:53Z","Ugz7Oa-frP4OxntYrup4AaABAg",NA,"-p0PA9Zt8zk"
"Türk yokmu gercekten burda suan dfghjukıohgfjukı","zeynep şenoğlu","https://yt3.ggpht.com/ytc/AAUvwngtu0OZvS_9GYqAHNwI3n497LNAl8yzvvSD-Udx=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAbgdfUtN7kxCaNvZYAR_tA","UCAbgdfUtN7kxCaNvZYAR_tA","0","2","2021-02-25T16:55:18Z","2021-02-25T16:55:18Z","Ugxoj72bpQc2beSNu4Z4AaABAg",NA,"-p0PA9Zt8zk"
"who else is here in 2021 to get that summer body ?","hannah n","https://yt3.ggpht.com/ytc/AAUvwng15kOtrD3n_DhWqbHc6fRBtr4D1xC8O55Mej_7fw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLcwU_PW5qgAtUhG2EDwNLQ","UCLcwU_PW5qgAtUhG2EDwNLQ","0","0","2021-02-25T16:35:51Z","2021-02-25T16:35:51Z","Ugwso69fMIrc53SSD2F4AaABAg",NA,"-p0PA9Zt8zk"
"Ok guys so Imma update 

Day 1: ✅ 

Breakfast: skip
Lunch: Sausage and rice 
Dinner: Sausage rice 
Snack: Skip


Day 2: Rest

Breakfast: chocolate bisquit
Lunch: Sausage and rice 
Dinner: Sausage and rice 
Snack: Chocolate bisquit

Day 3: ✅

Breakfast: Chocolate bisquit 
Lunch: Fried chicken and rice 
Dinner: L o a d i n g","Lea Norway","https://yt3.ggpht.com/ytc/AAUvwngXqBSOJoAowMHdYOdP_8LIO_Cfn28w08C_bQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfz2T6MN-Hy6JoV1tdnV4lw","UCfz2T6MN-Hy6JoV1tdnV4lw","0","2","2021-02-25T12:08:45Z","2021-02-25T12:08:45Z","UgzJhI14sPzb5YBjurN4AaABAg",NA,"-p0PA9Zt8zk"
"Baru warm up aja rasanya mo meninggoy","Annisa Salsabila","https://yt3.ggpht.com/ytc/AAUvwnh6Cw4DeWMtfQrEPXSbemzacbVMacXIkPtDcD1O6A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd82mNKsfrIEvOQN4CElUEQ","UCd82mNKsfrIEvOQN4CElUEQ","0","0","2021-02-25T10:06:29Z","2021-02-25T10:06:29Z","UgwHWdZ8WHnDbPPPe6x4AaABAg",NA,"-p0PA9Zt8zk"
"ok why am i dying from a warm up 😅","Aleandra V","https://yt3.ggpht.com/ytc/AAUvwnhBQFaXikqRL-wKnBYJeKz64FfDcS97aYVB8__5=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCENLBVBAzqan_JhK_-I7ojg","UCENLBVBAzqan_JhK_-I7ojg","0","0","2021-02-24T23:35:52Z","2021-02-24T23:35:52Z","Ugw-PGkXvbqNwZ3MGB94AaABAg",NA,"-p0PA9Zt8zk"
"Even though I’m only on day 2, I felt that the warm up was a lot easier than yesterday!","Mara-Lane Kelley","https://yt3.ggpht.com/ytc/AAUvwnjpivz0SSYNLVERqxY8pIhifPfArKjV7vbc-Ep9jg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvPx4S8QdehurF79-hE1tnQ","UCvPx4S8QdehurF79-hE1tnQ","0","0","2021-02-24T21:51:30Z","2021-02-24T21:51:30Z","UgyGwgFLM6RxHoJGqpl4AaABAg",NA,"-p0PA9Zt8zk"
"Hello guys, gals, and non-binary pals, here’s your daily reminder that you’re worth it :)","valerie molina","https://yt3.ggpht.com/ytc/AAUvwnhxEt8K2k1bnzFi5ot0LAE8jUu3w-I-FCsLiDxT=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCl2LfZ8P8HC_oEYeSIFiTBQ","UCl2LfZ8P8HC_oEYeSIFiTBQ","0","0","2021-02-24T21:14:25Z","2021-02-24T21:14:25Z","UgxlaBWuIxl8-HvBoAZ4AaABAg",NA,"-p0PA9Zt8zk"
"Oh my gosh thank you so much, I lift weights and my arms get so stiff after a few weeks, this really helped!","Leiyah Johnson","https://yt3.ggpht.com/ytc/AAUvwnjCZCqkkJv9Af3fxrhuduuP9qzYZwQZXmfp77if8A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHH7Hknxy2WJOsCxs5d_7Jw","UCHH7Hknxy2WJOsCxs5d_7Jw","0","0","2021-02-24T18:06:45Z","2021-02-24T18:06:45Z","UgxFR9Bm2_P8yuqkAwR4AaABAg",NA,"-p0PA9Zt8zk"
"Wait this is a “warm up” before exercising?????  This is the full exercise routine for me😂😂😂","Bon Bonne Bonjour!","https://yt3.ggpht.com/ytc/AAUvwnjBVPqiPSlOUqmzPgOUuQ0eFpoTlOuFVUkRJPoV=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAiJuv7NzDivmI5ZFHclTSw","UCAiJuv7NzDivmI5ZFHclTSw","0","0","2021-02-24T18:00:34Z","2021-02-24T18:00:34Z","UgxGA8k_Qno-vZMor_h4AaABAg",NA,"-p0PA9Zt8zk"
"It's high time to get fit for the summer","Lena S.","https://yt3.ggpht.com/ytc/AAUvwnhaj8nrOloR9oiQ8n_8qneqZ7Zc03oPHaQfb7k6=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeC7zHkAWhwxua36qeBYmJw","UCeC7zHkAWhwxua36qeBYmJw","0","0","2021-02-24T13:49:33Z","2021-02-24T13:49:33Z","UgwGPcT9p6Grz46cuX14AaABAg",NA,"-p0PA9Zt8zk"
"Day 6: get fit challenge
So far this one is fun, but I've been also incorporating hiit workouts because I enjoy them.","Elle Holli","https://yt3.ggpht.com/ytc/AAUvwnhd0GvDRyozKW7eEV1WiELDNdH8T2nwH6aqaw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTasqAWhXGALwWcJR2ASoOw","UCTasqAWhXGALwWcJR2ASoOw","0","0","2021-02-24T13:42:37Z","2021-02-24T13:42:37Z","UgxtuMTtbMjQcvgg07x4AaABAg",NA,"-p0PA9Zt8zk"
"Day 3 
It's so easy now 😂
Keep going and stay dazzling ❤️","Constantia","https://yt3.ggpht.com/ytc/AAUvwngBjf8-S2LKSMqGQpMV9FncUP-AwBO1tujWyJXBMg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnwMd-nCISvSXOVRaceziLw","UCnwMd-nCISvSXOVRaceziLw","0","0","2021-02-24T11:33:04Z","2021-02-24T11:33:04Z","UgwLJXS3QBdfYT5Spep4AaABAg",NA,"-p0PA9Zt8zk"
"12 excercise
30 seconds
No rest

1. 30 secs - March
2. 30 secs - Cross body toe touch
3. 30 secs - Overhead reach
4. 30 secs - Arm circles (15 secs clockwise & 15 secs counter-clockwise)
5. 30 secs - Inchworm + raise arms 
6. 30 secs - Lunge Tap
7. 30 secs - Side lunge 
8. 30 secs - Squat Cross Arms
9. 30 secs - Low Lunge + alternate legs w/ raise arm
10. 30 secs - Leg circles (15 secs each Leg)
11. 30 secs - Standing CRUNCH
12. 30 secs - Cross Jacks","Michael Jacob Delos Santos","https://yt3.ggpht.com/ytc/AAUvwng_ehj_Mkj6Kyy0_imrCAWuGiuCeNdwyusZ4pvO5w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd-IjLA58Xx_bFqQ46MBZPA","UCd-IjLA58Xx_bFqQ46MBZPA","0","0","2021-02-24T10:40:36Z","2021-02-24T10:46:11Z","Ugzom6_nzdZf83h5fz54AaABAg",NA,"-p0PA9Zt8zk"
"Ive been forced to do this by my teacher","Kaorinotfound","https://yt3.ggpht.com/ytc/AAUvwng2VhXkC8gPBUs6izw4TAYeGM0aZ413pjTIEgj_9w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCA-eSt-faXTu9L-1mZHvyGw","UCA-eSt-faXTu9L-1mZHvyGw","0","0","2021-02-24T08:57:50Z","2021-02-24T08:57:50Z","UgxV5mZJv-lgPj4vElR4AaABAg",NA,"-p0PA9Zt8zk"
"Im breathing way too hard for this to be a warm up","Shamma .F","https://yt3.ggpht.com/ytc/AAUvwnj6vR52c69iXkmaNmY4tKFZc7iPhLud__aev8Y=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYoQqHAPvqWxLaaFbw9_9Kg","UCYoQqHAPvqWxLaaFbw9_9Kg","0","0","2021-02-24T01:28:34Z","2021-02-24T01:28:34Z","UgypOyrJ6t5ywQiadp94AaABAg",NA,"-p0PA9Zt8zk"
"Mds do ceu q isso é so o aquecimento","Carolina 2022","https://yt3.ggpht.com/ytc/AAUvwng6LC84ndLNmTkIsp41XXhUbepoD_wxH_Xguw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFH39eM62K2h-2btkfKrOMg","UCFH39eM62K2h-2btkfKrOMg","0","1","2021-02-23T22:40:03Z","2021-02-23T22:40:03Z","UgyFIx-d_sdQK8K75Fl4AaABAg",NA,"-p0PA9Zt8zk"
"Eu sou o comentário em português que você tava procurando","Layanne Moraes","https://yt3.ggpht.com/ytc/AAUvwngk-Curzeu0KMrG_1SBpow1Mo_rSXBDxhe7s3Ph=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdNPw43mOsWVPHGMbhCED6A","UCdNPw43mOsWVPHGMbhCED6A","0","1","2021-02-23T22:26:17Z","2021-02-23T22:26:17Z","UgwBkQJ0fPC4ci2Enzt4AaABAg",NA,"-p0PA9Zt8zk"
